100393-8,"Allergen Mushroom mix 2 (Xerocomus, Boletus) Ab.IgG",,,,,,,,,,,,,
100394-6,Astacoidea Ab.IgG,,,,,,,,,,,,,
100395-3,Ceratonia siliqua Ab.IgG,,,,,,,,,,,,,
10039-6,S wave amplitude.lead III,,,,,,,,,,,,,
100396-1,Brassica napus Ab.IgG,,,,,,,,,,,,,
100397-9,Capra aegagrus hircus Ab.IgG,,,,,,,,,,,,,
100398-7,Goose meat Ab.IgG,,,,,,,,,,,,,
100399-5,Ostrich meat Ab.IgG,,,,,,,,,,,,,
100400-1,Quail meat Ab.IgG,,,,,,,,,,,,,
100401-9,Rabbit meat Ab.IgG,,,,,,,,,,,,,
100402-7,Venison meat Ab.IgG,,,,,,,,,,,,,
100403-5,Guineafowl Ab.IgG,,,,,,,,,,,,,
10040-4,S wave amplitude.lead V1,,,,,,,,,,,,,
100404-3,Horse meat Ab.IgG,,,,,,,,,,,,,
100405-0,Kefir Ab.IgG,,,,,,,,,,,,,
100406-8,Butter Ab.IgG,,,,,,,,,,,,,
100407-6,Camembert cheese Ab.IgG,,,,,,,,,,,,,
100408-4,Emmental cheese Ab.IgG,,,,,,,,,,,,,
100409-2,Processed cheese Ab.IgG,,,,,,,,,,,,,
1004-1,Direct antiglobulin test.complement specific reagent,,,,,,,,,,,,,
100410-0,Curd cheese Ab.IgG,,,,,,,,,,,,,
100411-8,Beta vulgaris Ab.IgG,,,,,,,,,,,,,
10041-2,S wave amplitude.lead V2,,,,,,,,,,,,,
100412-6,Brassica rapa ssp. pekinensis Ab.IgG,,,,,,,,,,,,,
100413-4,Foeniculum vulgare fresh Ab.IgG,,,,,,,,,,,,,
100414-2,Cucurbitaceae genera Ab.IgG,,,,,,,,,,,,,
100415-9,Brassica oleracea var borecole Ab.IgG,,,,,,,,,,,,,
100416-7,Brassica oleracea var. Sabauda Ab.IgG,,,,,,,,,,,,,
100417-5,Vitis sp leaf Ab.IgG,,,,,,,,,,,,,
100418-3,Glycyrrhiza glabra Ab.IgG,,,,,,,,,,,,,
100419-1,Pisum sativum var. saccharatum Ab.IgG,,,,,,,,,,,,,
10042-0,S wave amplitude.lead V3,,,,,,,,,,,,,
100420-9,Vicia faba Ab.IgG,,,,,,,,,,,,,
100421-7,Cicer arientinum Ab.IgG,,,,,,,,,,,,,
100422-5,Cichorium intybus Ab.IgG,,,,,,,,,,,,,
100423-3,(Agaricus bisporus+Pleurotus ostreatus+Lentinula edodes+Cantharellus) Ab.IgG,,,,,,,,,,,,,
100424-1,8(9)-Cholestenol,,,,,,,,,,,,,
100425-8,DiHydro T-Mas,,,,,,,,,,,,,
100426-6,Squalene,,,,,,,,,,,,,
100427-4,Stigmasterol,,,,,,,,,,,,,
100428-2,Carnitine Free & Total & Acylcarnitine Panel,,,,,,,,,,,,,
100429-0,Lipopolysaccharide-responsive beige-like anchor protein deficiency panel,,,,,,,,,,,,,
100430-8,Cells.LRBA+/Cells.CD3+CD14-CD45+,,,,,,,,,,,,,
100431-6,Cells.CD3+CD14-CD45+.LRBA mean fluorescence intensity,,,,,,,,,,,,,
100432-4,Cells.LRBA+/Cells.CD3-CD14-CD19+CD45+,,,,,,,,,,,,,
100433-2,Cells.CD3-CD14-CD19+CD45+.LRBA mean fluorescence intensity,,,,,,,,,,,,,
100434-0,Orthopoxvirus.non-variola DNA,,,,,,,,,,,,,
100435-7,Glial fibrillary acidic protein,,,,,,,,,,,,,
100436-5,Ubiquitin carboxyl-terminal hydrolase-L1,,,,,,,,,,,,,
100437-3,Norsufentanil,,,,,,,,,,,,,
10043-8,S wave amplitude.lead V4,,,,,,,,,,,,,
100438-1,Progress note,,,,,,,,,,,,,
100439-9,Progress note,,,,,,,,,,,,,
100440-7,Progress note,,,,,,,,,,,,,
100441-5,Progress note,,,,,,,,,,,,,
100442-3,Progress note,,,,,,,,,,,,,
100443-1,Progress note,,,,,,,,,,,,,
100444-9,Progress note,,,,,,,,,,,,,
100445-6,Progress note,,,,,,,,,,,,,
10044-6,S wave amplitude.lead V5,,,,,,,,,,,,,
100446-4,Progress note,,,,,,,,,,,,,
100447-2,Progress note,,,,,,,,,,,,,
100448-0,Progress note,,,,,,,,,,,,,
100449-8,Progress note,,,,,,,,,,,,,
100450-6,Progress note,,,,,,,,,,,,,
100451-4,Progress note,,,,,,,,,,,,,
100452-2,Progress note,,,,,,,,,,,,,
10045-3,S wave amplitude.lead V6,,,,,,,,,,,,,
100453-0,Progress note,,,,,,,,,,,,,
100454-8,Progress note,,,,,,,,,,,,,
100455-5,Progress note,,,,,,,,,,,,,
100456-3,Progress note,,,,,,,,,,,,,
100457-1,Progress note,,,,,,,,,,,,,
100458-9,COVID-19+Intubation+Progress note,,,,,,,,,,,,,
100459-7,COVID-19+Progress note,,,,,,,,,,,,,
100460-5,Progress note,,,,,,,,,,,,,
10046-1,S wave duration.lead AVF,,,,,,,,,,,,,
100461-3,Progress note,,,,,,,,,,,,,
100462-1,Progress note,,,,,,,,,,,,,
100463-9,Progress note,,,,,,,,,,,,,
100464-7,Progress note,,,,,,,,,,,,,
100465-4,Progress note,,,,,,,,,,,,,
100466-2,Progress note,,,,,,,,,,,,,
100467-0,Progress note,,,,,,,,,,,,,
100468-8,Progress note,,,,,,,,,,,,,
100469-6,Progress note,,,,,,,,,,,,,
100470-4,Progress note,,,,,,,,,,,,,
100471-2,Progress note,,,,,,,,,,,,,
100472-0,Progress note,,,,,,,,,,,,,
100473-8,Progress note,,,,,,,,,,,,,
100474-6,Progress note,,,,,,,,,,,,,
100475-3,Progress note,,,,,,,,,,,,,
100476-1,Progress note,,,,,,,,,,,,,
100477-9,Progress note,,,,,,,,,,,,,
100478-7,Progress note,,,,,,,,,,,,,
10047-9,S wave duration.lead AVL,,,,,,,,,,,,,
100479-5,Progress note,,,,,,,,,,,,,
100480-3,Progress note,,,,,,,,,,,,,
100481-1,Mechanical circulatory support+progress note,,,,,,,,,,,,,
100482-9,Progress note,,,,,,,,,,,,,
100483-7,Progress note,,,,,,,,,,,,,
100484-5,Progress note,,,,,,,,,,,,,
100485-2,Progress note,,,,,,,,,,,,,
100486-0,Progress note,,,,,,,,,,,,,
10048-7,S wave duration.lead AVR,,,,,,,,,,,,,
100487-8,Progress note,,,,,,,,,,,,,
100488-6,Progress note,,,,,,,,,,,,,
100489-4,Progress note,,,,,,,,,,,,,
100490-2,Progress note,,,,,,,,,,,,,
100491-0,Progress note,,,,,,,,,,,,,
100492-8,Progress note,,,,,,,,,,,,,
100493-6,Progress note,,,,,,,,,,,,,
100494-4,Progress note,,,,,,,,,,,,,
10049-5,S wave duration.lead I,,,,,,,,,,,,,
100495-1,Progress note,,,,,,,,,,,,,
100496-9,Progress note,,,,,,,,,,,,,
100497-7,Progress note,,,,,,,,,,,,,
100498-5,Progress note,,,,,,,,,,,,,
100499-3,Progress note,,,,,,,,,,,,,
100500-8,Progress note,,,,,,,,,,,,,
100501-6,Progress note,,,,,,,,,,,,,
100502-4,Progress note,,,,,,,,,,,,,
10050-3,S wave duration.lead II,,,,,,,,,,,,,
100503-2,Progress note,,,,,,,,,,,,,
100504-0,Progress note,,,,,,,,,,,,,
100505-7,Progress note,,,,,,,,,,,,,
100506-5,Progress note,,,,,,,,,,,,,
100507-3,Progress note,,,,,,,,,,,,,
100508-1,Progress note,,,,,,,,,,,,,
100509-9,Progress note,,,,,,,,,,,,,
100510-7,Progress note,,,,,,,,,,,,,
10051-1,S wave duration.lead III,,,,,,,,,,,,,
100511-5,Progress note,,,,,,,,,,,,,
100512-3,Progress note,,,,,,,,,,,,,
100513-1,Progress note,,,,,,,,,,,,,
100514-9,Progress note,,,,,,,,,,,,,
100515-6,Progress note,,,,,,,,,,,,,
100516-4,Progress note,,,,,,,,,,,,,
100517-2,Progress note,,,,,,,,,,,,,
100518-0,Progress note,,,,,,,,,,,,,
100519-8,Progress note,,,,,,,,,,,,,
100520-6,Progress note,,,,,,,,,,,,,
100521-4,Progress note,,,,,,,,,,,,,
100522-2,Progress note,,,,,,,,,,,,,
100523-0,Progress note,,,,,,,,,,,,,
100524-8,Progress note,,,,,,,,,,,,,
100525-5,Progress note,,,,,,,,,,,,,
100526-3,Progress note,,,,,,,,,,,,,
100527-1,Progress note,,,,,,,,,,,,,
100528-9,Progress note,,,,,,,,,,,,,
10052-9,S wave duration.lead V1,,,,,,,,,,,,,
100529-7,Progress note,,,,,,,,,,,,,
100530-5,Progress note,,,,,,,,,,,,,
100531-3,Progress note,,,,,,,,,,,,,
100532-1,Progress note,,,,,,,,,,,,,
100533-9,Progress note,,,,,,,,,,,,,
100534-7,Progress note,,,,,,,,,,,,,
100535-4,Progress note,,,,,,,,,,,,,
100536-2,Progress note,,,,,,,,,,,,,
10053-7,S wave duration.lead V2,,,,,,,,,,,,,
100537-0,Progress note,,,,,,,,,,,,,
100538-8,Progress note,,,,,,,,,,,,,
100539-6,Progress note,,,,,,,,,,,,,
100540-4,Progress note,,,,,,,,,,,,,
100541-2,Progress note,,,,,,,,,,,,,
100542-0,Progress note,,,,,,,,,,,,,
100543-8,Progress note,,,,,,,,,,,,,
100544-6,Progress note,,,,,,,,,,,,,
10054-5,S wave duration.lead V3,,,,,,,,,,,,,
100545-3,Progress note,,,,,,,,,,,,,
100546-1,Progress note,,,,,,,,,,,,,
100547-9,Progress note,,,,,,,,,,,,,
100548-7,Progress note,,,,,,,,,,,,,
100549-5,Progress note,,,,,,,,,,,,,
100550-3,Progress note,,,,,,,,,,,,,
100551-1,Progress note,,,,,,,,,,,,,
10055-2,S wave duration.lead V4,,,,,,,,,,,,,
100552-9,Progress note,,,,,,,,,,,,,
100553-7,Progress note,,,,,,,,,,,,,
100554-5,Progress note,,,,,,,,,,,,,
100555-2,Progress note,,,,,,,,,,,,,
100556-0,Progress note,,,,,,,,,,,,,
100557-8,Progress note,,,,,,,,,,,,,
100558-6,Progress note,,,,,,,,,,,,,
100559-4,Progress note,,,,,,,,,,,,,
10056-0,S wave duration.lead V5,,,,,,,,,,,,,
100560-2,Progress note,,,,,,,,,,,,,
100561-0,Progress note,,,,,,,,,,,,,
100562-8,Progress note,,,,,,,,,,,,,
100563-6,Progress note,,,,,,,,,,,,,
100564-4,Progress note,,,,,,,,,,,,,
100565-1,Progress note,,,,,,,,,,,,,
100566-9,Progress note,,,,,,,,,,,,,
100567-7,Progress note,,,,,,,,,,,,,
100568-5,Progress note,,,,,,,,,,,,,
100569-3,Progress note,,,,,,,,,,,,,
100570-1,Progress note,,,,,,,,,,,,,
100571-9,Progress note,,,,,,,,,,,,,
100572-7,Progress note,,,,,,,,,,,,,
100573-5,Progress note,,,,,,,,,,,,,
100574-3,Progress note,,,,,,,,,,,,,
100575-0,Progress note,,,,,,,,,,,,,
100576-8,Progress note,,,,,,,,,,,,,
100577-6,Progress note,,,,,,,,,,,,,
10057-8,S wave duration.lead V6,,,,,,,,,,,,,
100578-4,Progress note,,,,,,,,,,,,,
100579-2,Progress note,,,,,,,,,,,,,
1005-8,Indirect antiglobulin test.IgG specific reagent,,,,,,,,,,,,,
100580-0,Progress note,,,,,,,,,,,,,
100581-8,Progress note,,,,,,,,,,,,,
100582-6,Progress note,,,,,,,,,,,,,
100583-4,Progress note,,,,,,,,,,,,,
100584-2,Progress note,,,,,,,,,,,,,
100585-9,Progress note,,,,,,,,,,,,,
10058-6,S' wave amplitude.lead AVF,,,,,,,,,,,,,
100586-7,Progress note,,,,,,,,,,,,,
100587-5,Progress note,,,,,,,,,,,,,
100588-3,Progress note,,,,,,,,,,,,,
100589-1,Mechanical circulatory support+progress note,,,,,,,,,,,,,
100590-9,Progress note,,,,,,,,,,,,,
100591-7,Progress note,,,,,,,,,,,,,
100592-5,Progress note,,,,,,,,,,,,,
100593-3,Progress note,,,,,,,,,,,,,
10059-4,S' wave amplitude.lead AVL,,,,,,,,,,,,,
100594-1,Progress note,,,,,,,,,,,,,
100595-8,Progress note,,,,,,,,,,,,,
100596-6,Progress note,,,,,,,,,,,,,
100597-4,Progress note,,,,,,,,,,,,,
100598-2,Progress note,,,,,,,,,,,,,
100599-0,Progress note,,,,,,,,,,,,,
100600-6,Progress note,,,,,,,,,,,,,
100601-4,Progress note,,,,,,,,,,,,,
10060-2,S' wave amplitude.lead AVR,,,,,,,,,,,,,
100602-2,Progress note,,,,,,,,,,,,,
100603-0,Progress note,,,,,,,,,,,,,
100604-8,Progress note,,,,,,,,,,,,,
100605-5,Progress note,,,,,,,,,,,,,
100606-3,Progress note,,,,,,,,,,,,,
100607-1,Progress note,,,,,,,,,,,,,
100608-9,Progress note,,,,,,,,,,,,,
100609-7,Progress note,,,,,,,,,,,,,
10061-0,S' wave amplitude.lead I,,,,,,,,,,,,,
100610-5,Progress note,,,,,,,,,,,,,
100611-3,Progress note,,,,,,,,,,,,,
100612-1,Progress note,,,,,,,,,,,,,
100613-9,Progress note,,,,,,,,,,,,,
100614-7,Progress note,,,,,,,,,,,,,
100615-4,Progress note,,,,,,,,,,,,,
100616-2,Progress note,,,,,,,,,,,,,
100617-0,Progress note,,,,,,,,,,,,,
100618-8,Progress note,,,,,,,,,,,,,
100619-6,Progress note,,,,,,,,,,,,,
100620-4,Progress note,,,,,,,,,,,,,
100621-2,Progress note,,,,,,,,,,,,,
100622-0,Progress note,,,,,,,,,,,,,
100623-8,Progress note,,,,,,,,,,,,,
100624-6,Progress note,,,,,,,,,,,,,
100625-3,Progress note,,,,,,,,,,,,,
100626-1,Progress note,,,,,,,,,,,,,
100627-9,Progress note,,,,,,,,,,,,,
10062-8,S' wave amplitude.lead II,,,,,,,,,,,,,
100628-7,Progress note,,,,,,,,,,,,,
100629-5,Progress note,,,,,,,,,,,,,
100630-3,Progress note,,,,,,,,,,,,,
100631-1,Progress note,,,,,,,,,,,,,
100632-9,Progress note,,,,,,,,,,,,,
100633-7,Progress note,,,,,,,,,,,,,
100634-5,Progress note,,,,,,,,,,,,,
100635-2,Progress note,,,,,,,,,,,,,
10063-6,S' wave amplitude.lead III,,,,,,,,,,,,,
100636-0,Progress note,,,,,,,,,,,,,
100637-8,Progress note,,,,,,,,,,,,,
100638-6,Progress note,,,,,,,,,,,,,
100639-4,Progress note,,,,,,,,,,,,,
100640-2,Progress note,,,,,,,,,,,,,
100641-0,Progress note,,,,,,,,,,,,,
100642-8,Progress note,,,,,,,,,,,,,
100643-6,Progress note,,,,,,,,,,,,,
10064-4,S' wave amplitude.lead V1,,,,,,,,,,,,,
100644-4,Progress note,,,,,,,,,,,,,
100645-1,Progress note,,,,,,,,,,,,,
100646-9,Progress note,,,,,,,,,,,,,
100647-7,Progress note,,,,,,,,,,,,,
100648-5,Progress note,,,,,,,,,,,,,
100649-3,Progress note,,,,,,,,,,,,,
100650-1,Progress note,,,,,,,,,,,,,
10065-1,S' wave amplitude.lead V2,,,,,,,,,,,,,
100651-9,COVID-19+Intubation+Progress note,,,,,,,,,,,,,
100652-7,Pure tone bone conduction threshold audiometry panel,,,,,,,,,,,,,
100653-5,Pure tone air conduction threshold audiometry panel,,,,,,,,,,,,,
100654-3,Pyruvate kinase M2,,,,,,,,,,,,,
100655-0,View lateral,,,,,,,,,,,,,
100656-8,Progress note,,,,,,,,,,,,,
100657-6,Progress note,,,,,,,,,,,,,
100658-4,COVID-19+Progress note,,,,,,,,,,,,,
100659-2,Progress note,,,,,,,,,,,,,
1006-6,Direct antiglobulin test.IgG specific reagent,,,,,,,,,,,,,
100660-0,Progress note,,,,,,,,,,,,,
100661-8,Progress note,,,,,,,,,,,,,
100662-6,Cortisol free & total panel,,,,,,,,,,,,,
100663-4,TPMT gene c.460G>A&c.719A>G,,,,,,,,,,,,,
100664-2,NUDT15 gene c.50_55dup&c.415C>T,,,,,,,,,,,,,
100665-9,NUDT15 gene c.415C>T,,,,,,,,,,,,,
100666-7,NUDT15 gene c.416G>A,,,,,,,,,,,,,
100667-5,NUDT15 gene c.52G>A,,,,,,,,,,,,,
100668-3,NUDT15 gene c.50_55dup,,,,,,,,,,,,,
10066-9,S' wave amplitude.lead V3,,,,,,,,,,,,,
100669-1,NUDT15 gene c.50_55del,,,,,,,,,,,,,
100670-9,RHD gene allele^fetus,,,,,,,,,,,,,
100671-7,Aspergillus sp DNA,,,,,,,,,,,,,
100672-5,Aspergillus fumigatus DNA,,,,,,,,,,,,,
100673-3,Aspergillus terreus DNA,,,,,,,,,,,,,
100674-1,BK virus DNA,,,,,,,,,,,,,
100675-8,Cytomegalovirus DNA,,,,,,,,,,,,,
100676-6,Cytomegalovirus DNA,,,,,,,,,,,,,
10067-7,S' wave amplitude.lead V4,,,,,,,,,,,,,
100677-4,Epstein Barr virus DNA,,,,,,,,,,,,,
100678-2,Epstein Barr virus DNA,,,,,,,,,,,,,
100679-0,Herpes virus 6 DNA,,,,,,,,,,,,,
100680-8,Herpes virus 6 DNA,,,,,,,,,,,,,
100681-6,Herpes virus 7 DNA,,,,,,,,,,,,,
100682-4,Herpes virus 7 DNA,,,,,,,,,,,,,
100683-2,Herpes virus 8 DNA,,,,,,,,,,,,,
100684-0,Herpes virus 8 DNA,,,,,,,,,,,,,
10068-5,S' wave amplitude.lead V5,,,,,,,,,,,,,
100685-7,JC virus DNA,,,,,,,,,,,,,
100686-5,JC virus DNA,,,,,,,,,,,,,
100687-3,JC virus DNA,,,,,,,,,,,,,
100688-1,Parvovirus B19 DNA,,,,,,,,,,,,,
100689-9,Toxoplasma gondii DNA,,,,,,,,,,,,,
100690-7,Toxoplasma gondii DNA,,,,,,,,,,,,,
100691-5,Varicella zoster virus DNA,,,,,,,,,,,,,
100692-3,Varicella zoster virus DNA,,,,,,,,,,,,,
10069-3,S' wave amplitude.lead V6,,,,,,,,,,,,,
100693-1,Pneumocystis jirovecii DNA,,,,,,,,,,,,,
100694-9,SMN1 gene silent carrier analysis,,,,,,,,,,,,,
100695-6,Genetic disease analysis overall carrier interpretation,,,,,,,,,,,,,
100696-4,CTNS related multigene analysis,,,,,,,,,,,,,
100697-2,Note,,,,,,,,,,,,,
100698-0,Social determinants of health screening report,,,,,,,,,,,,,
100699-8,Rifabutin+Ethambutol,,,,,,,,,,,,,
100700-4,Trichomonas vaginalis DNA,,,,,,,,,,,,,
10070-1,S' wave duration.lead AVF,,,,,,,,,,,,,
100701-2,Trichomonas vaginalis rRNA,,,,,,,,,,,,,
100702-0,Mycoplasma genitalium rRNA,,,,,,,,,,,,,
100703-8,Mycoplasma genitalium rRNA,,,,,,,,,,,,,
100704-6,Mycoplasma genitalium rRNA,,,,,,,,,,,,,
100705-3,Mycoplasma genitalium rRNA,,,,,,,,,,,,,
100706-1,Mycoplasma genitalium rRNA,,,,,,,,,,,,,
100707-9,Granulocytes,,,,,,,,,,,,,
100708-7,Plasma cells/Leukocytes,,,,,,,,,,,,,
100709-5,Hepatocellular carcinoma risk,,,,,,,,,,,,,
100710-3,Chlamydia trachomatis & Neisseria gonorrhoeae rRNA panel,,,,,,,,,,,,,
100711-1,Borrelia burgdorferi.VlsE1+pepC10 Ab,,,,,,,,,,,,,
100712-9,Brexpiprazole,,,,,,,,,,,,,
100713-7,Cariprazine,,,,,,,,,,,,,
100714-5,Guanfacine,,,,,,,,,,,,,
100715-2,Prothipendyl,,,,,,,,,,,,,
100716-0,Prostate Specific Ag,,,,,,,,,,,,,
100717-8,FCGR3A gene.p.Phe176Val,,,,,,,,,,,,,
100718-6,Discharge summary note,,,,,,,,,,,,,
10071-9,S' wave duration.lead AVL,,,,,,,,,,,,,
100719-4,Discharge summary note,,,,,,,,,,,,,
100720-2,Discharge summary note,,,,,,,,,,,,,
100721-0,Discharge summary note,,,,,,,,,,,,,
100722-8,Discharge summary note,,,,,,,,,,,,,
100723-6,Discharge summary note,,,,,,,,,,,,,
100724-4,Discharge summary note,,,,,,,,,,,,,
100725-1,Discharge summary note,,,,,,,,,,,,,
100726-9,Discharge summary note,,,,,,,,,,,,,
10072-7,S' wave duration.lead AVR,,,,,,,,,,,,,
100727-7,Discharge summary note,,,,,,,,,,,,,
100728-5,Discharge summary note,,,,,,,,,,,,,
100729-3,Discharge summary note,,,,,,,,,,,,,
100730-1,Discharge summary note,,,,,,,,,,,,,
100731-9,Discharge summary note,,,,,,,,,,,,,
100732-7,Cholesterol.in lipoprotein (little a) & Cholesterol.in LDL panel,,,,,,,,,,,,,
100733-5,Cholesterol.in LDL^corrected for Cholesterol.in lipoprotein (little a),,,,,,,,,,,,,
100734-3,traMADol & metabolites panel,,,,,,,,,,,,,
10073-5,S' wave duration.lead I,,,,,,,,,,,,,
100735-0,Mannose-6-phosphate isomerase & phosphomannomutase 1 panel,,,,,,,,,,,,,
100736-8,Acylcarnitine Analysis Post Mortem,,,,,,,,,,,,,
100737-6,Alkaline phosphatase.macromolecular,,,,,,,,,,,,,
100738-4,Alanine aminotransferase.macromolecular,,,,,,,,,,,,,
100739-2,Aspartate aminotransferase.macromolecular,,,,,,,,,,,,,
1007-4,Direct antiglobulin test.polyspecific reagent,,,,,,,,,,,,,
100740-0,Amylase.macromolecular,,,,,,,,,,,,,
100741-8,Gamma glutamyl transferase.macromolecular,,,,,,,,,,,,,
100742-6,Lactate dehydrogenase.macromolecular,,,,,,,,,,,,,
10074-3,S' wave duration.lead II,,,,,,,,,,,,,
100743-4,Lipase.macromolecular,,,,,,,,,,,,,
100744-2,Alpha-1-Acid glycoprotein,,,,,,,,,,,,,
100745-9,Chloride,,,,,,,,,,,,,
100746-7,Glucose,,,,,,,,,,,,,
100747-5,Legionella serogroup panel,,,,,,,,,,,,,
100748-3,Legionella spp,,,,,,,,,,,,,
100749-1,Legionella pneumophila serogroup 1,,,,,,,,,,,,,
10075-0,S' wave duration.lead III,,,,,,,,,,,,,
100750-9,Legionella pneumophila non serogroup 1,,,,,,,,,,,,,
100751-7,"Galactose-alpha-1,3-galactose panel",,,,,,,,,,,,,
100752-5,Exacerbating factors,,,,,,,,,,,,,
100753-3,Alleviating factors,,,,,,,,,,,,,
100754-1,Platelet disorders multigene analysis,,,,,,,,,,,,,
100755-8,Protein fractions.oligoclonal bands,,,,,,,,,,,,,
100756-6,Protein fractions.oligoclonal bands,,,,,,,,,,,,,
100757-4,Protein fractions.oligoclonal bands panel,,,,,,,,,,,,,
100758-2,Estimated lung age,,,,,,,,,,,,,
100759-0,Inspiratory reserve,,,,,,,,,,,,,
100760-8,View,,,,,,,,,,,,,
100761-6,PALB2 gene targeted mutation analysis,,,,,,,,,,,,,
100762-4,HBA2 gene.c.377T>C,,,,,,,,,,,,,
100763-2,Mycobacterium sp comparative reaction interpretation,,,,,,,,,,,,,
100764-0,Mycobacterium bovis reaction wheal^3D post dose mammalian tuberculin ID,,,,,,,,,,,,,
100765-7,Homocysteine & Methylmalonate & 2-Methylcitrate panel,,,,,,,,,,,,,
100766-5,Center for Epidemiologic Studies Depression Scale panel,,,,,,,,,,,,,
100767-3,Bothered by things that are not usually bothersome,,,,,,,,,,,,,
10076-8,S' wave duration.lead V1,,,,,,,,,,,,,
100768-1,Poor appetite,,,,,,,,,,,,,
100769-9,Unhappy even with help from my family or friends,,,,,,,,,,,,,
100770-7,Feeling just as good as others,,,,,,,,,,,,,
100771-5,Trouble focusing,,,,,,,,,,,,,
100772-3,Feeling depressed,,,,,,,,,,,,,
100773-1,Feeling everything is too much of an effort,,,,,,,,,,,,,
100774-9,Feeling hopeful about the future,,,,,,,,,,,,,
100775-6,Feeling life had been a failure,,,,,,,,,,,,,
10077-6,S' wave duration.lead V2,,,,,,,,,,,,,
100776-4,Feeling fearful,,,,,,,,,,,,,
100777-2,Restless sleep,,,,,,,,,,,,,
100778-0,Feeling happy,,,,,,,,,,,,,
100779-8,Quieter than usual,,,,,,,,,,,,,
100780-6,Feeling lonely,,,,,,,,,,,,,
100781-4,People were unfriendly,,,,,,,,,,,,,
100782-2,Enjoying life,,,,,,,,,,,,,
100783-0,Crying spells,,,,,,,,,,,,,
10078-4,S' wave duration.lead V3,,,,,,,,,,,,,
100784-8,Feeling sad,,,,,,,,,,,,,
100785-5,Feeling people dislike me,,,,,,,,,,,,,
100786-3,Lack of energy,,,,,,,,,,,,,
100787-1,Total Score,,,,,,,,,,,,,
100788-9,Stemphylium botryosum Ab.IgG4,,,,,,,,,,,,,
100789-7,Rhizopus nigricans Ab.IgG4,,,,,,,,,,,,,
100790-5,Lepidoglyphus destructor Ab.IgG,,,,,,,,,,,,,
100791-3,Hamster epithelium Ab.IgG,,,,,,,,,,,,,
10079-2,S' wave duration.lead V4,,,,,,,,,,,,,
100792-1,Forsythia Ab.IgE,,,,,,,,,,,,,
100793-9,Testosterone,,,,,,,,,,,,,
100794-7,Follitropin,,,,,,,,,,,,,
100795-4,S100 calcium binding protein B,,,,,,,,,,,,,
100796-2,Thyroglobulin,,,,,,,,,,,,,
100797-0,Testosterone.free^1st specimen post XXX challenge,,,,,,,,,,,,,
100798-8,Testosterone.free^2nd specimen post XXX challenge,,,,,,,,,,,,,
100799-6,21-Deoxycortisol^1st specimen post XXX challenge,,,,,,,,,,,,,
100-8,Cefoperazone,,,,,,,,,,,,,
10080-0,S' wave duration.lead V5,,,,,,,,,,,,,
100800-2,21-Deoxycortisol^2nd specimen post XXX challenge,,,,,,,,,,,,,
100801-0,21-Deoxycortisol^3rd specimen post XXX challenge,,,,,,,,,,,,,
100802-8,21-Deoxycortisol^4th specimen post XXX challenge,,,,,,,,,,,,,
100803-6,21-Deoxycortisol^5th specimen post XXX challenge,,,,,,,,,,,,,
100804-4,Vasopressin^1st specimen post XXX challenge,,,,,,,,,,,,,
100805-1,Vasopressin^2nd specimen post XXX challenge,,,,,,,,,,,,,
100806-9,Vasopressin^3rd specimen post XXX challenge,,,,,,,,,,,,,
100807-7,Vasopressin^4th specimen post XXX challenge,,,,,,,,,,,,,
100808-5,Vasopressin^5th specimen post XXX challenge,,,,,,,,,,,,,
100809-3,Vasopressin^6th specimen post XXX challenge,,,,,,,,,,,,,
100810-1,Vasopressin^7th specimen post XXX challenge,,,,,,,,,,,,,
100811-9,Vasopressin^8th specimen post XXX challenge,,,,,,,,,,,,,
100812-7,Vasopressin^9th specimen post XXX challenge,,,,,,,,,,,,,
100813-5,Vasopressin^10th specimen post XXX challenge,,,,,,,,,,,,,
100814-3,Vasopressin^11th specimen post XXX challenge,,,,,,,,,,,,,
100815-0,Vasopressin^12th specimen post XXX challenge,,,,,,,,,,,,,
100816-8,Glucagon^6th specimen post XXX challenge,,,,,,,,,,,,,
100817-6,Glucagon^7th specimen post XXX challenge,,,,,,,,,,,,,
10081-8,S' wave duration.lead V6,,,,,,,,,,,,,
100818-4,Renin^1st specimen post XXX challenge,,,,,,,,,,,,,
100819-2,Renin^2nd specimen post XXX challenge,,,,,,,,,,,,,
1008-2,Indirect antiglobulin test.polyspecific reagent,,,,,,,,,,,,,
100820-0,Renin^3rd specimen post XXX challenge,,,,,,,,,,,,,
